Cancer site,Sex,Age,Years,RegionID,Region,5-year RSR (%),SE,Lower 95%CI,Upper 95%CI
Esophagus,Males,15 to 29,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,15 to 29,2014-18,35.0,All Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,15 to 29,2014-18,35.0,All Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,30 to 39,2014-18,35.0,All Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,30 to 39,2014-18,35.0,All Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Females,30 to 39,2014-18,35.0,All Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3533.0,Grey-Bruce,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3534.0,Haldimand-Norfolk,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3535.0,Haliburton Kawartha Pine Ridge,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3536.0,Halton Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3537.0,Hamilton,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3538.0,Hastings Prince Edward Counties,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3539.0,Huron County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3540.0,Chatham-Kent,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3541.0,Kingston Frontenac Lennox Addington,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3542.0,Lambton,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3543.0,Leeds Grenville and Lanark,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3544.0,Middlesex-London,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3546.0,Niagara Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3547.0,North Bay Parry Sound,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3549.0,Northwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3551.0,Ottawa,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3575.0,Southwestern,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3553.0,Peel,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3554.0,Perth,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3555.0,Peterborough,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3556.0,Porcupine,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3557.0,Renfrew County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3558.0,Eastern Ontario,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3560.0,Simcoe Muskoka,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3561.0,Sudbury,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3562.0,Thunder Bay District,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3563.0,Timiskaming,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3565.0,Region of Waterloo,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3566.0,Wellington-Dufferin-Guelph,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3568.0,Windsor-Essex County,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3570.0,York Region,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,3595.0,Toronto,suppressed,suppressed,suppressed,suppressed
Esophagus,Both sexes,40 to 49,2014-18,35.0,All Ontario,27.8,5.7,17.2,39.3
Esophagus,Males,40 to 49,2014-18,3526.0,Algoma,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,40 to 49,2014-18,3527.0,Brant County,suppressed,suppressed,suppressed,suppressed
Esophagus,Males,40 to 49,2014-18,3530.0,Durham Region,suppressed,suppressed,suppressed,suppressed
